Datetime,Meter_0391,Meter_2191,Total,PV_kWh,Autocons_kWh,Export_kWh,NetGrid_kWh,Band
2024-02-12 14:00:00+01:00,0.157,0.117,0.274,3.00834,0.274,2.73434,0.0,F1
2024-02-12 15:00:00+01:00,0.125,0.089,0.214,1.9323,0.214,1.7183,0.0,F1
2024-02-12 16:00:00+01:00,0.163,0.108,0.271,0.04722,0.04722,0.0,0.22378000000000003,F1
2024-02-12 17:00:00+01:00,0.268,0.066,0.334,0.0,0.0,0.0,0.334,F1
2024-02-12 18:00:00+01:00,0.224,0.071,0.295,0.0,0.0,0.0,0.295,F1
2024-02-12 19:00:00+01:00,0.358,0.067,0.425,0.0,0.0,0.0,0.425,F2
2024-02-12 20:00:00+01:00,0.636,0.104,0.74,0.0,0.0,0.0,0.74,F2
2024-02-12 21:00:00+01:00,0.339,0.088,0.427,0.0,0.0,0.0,0.427,F2
2024-02-12 22:00:00+01:00,0.331,0.286,0.617,0.0,0.0,0.0,0.617,F2
2024-02-12 23:00:00+01:00,0.208,0.096,0.304,0.0,0.0,0.0,0.304,F3
2024-02-13 00:00:00+01:00,0.095,0.085,0.18,0.0,0.0,0.0,0.18,F3
2024-02-13 01:00:00+01:00,0.081,0.069,0.15,0.0,0.0,0.0,0.15,F3
2024-02-13 02:00:00+01:00,0.129,0.064,0.193,0.0,0.0,0.0,0.193,F3
2024-02-13 03:00:00+01:00,0.181,0.051,0.232,0.0,0.0,0.0,0.232,F3
2024-02-13 04:00:00+01:00,0.203,0.061,0.264,0.0,0.0,0.0,0.264,F3
2024-02-13 05:00:00+01:00,0.159,0.059,0.218,0.0,0.0,0.0,0.218,F3
2024-02-13 06:00:00+01:00,0.117,0.091,0.208,0.0,0.0,0.0,0.208,F3
2024-02-13 07:00:00+01:00,0.204,0.067,0.271,1.13682,0.271,0.8658199999999999,0.0,F2
2024-02-13 08:00:00+01:00,0.118,0.128,0.246,2.49126,0.246,2.24526,0.0,F1
2024-02-13 09:00:00+01:00,0.167,0.088,0.255,3.3432,0.255,3.0882,0.0,F1
2024-02-13 10:00:00+01:00,0.166,0.06,0.226,3.92712,0.226,3.70112,0.0,F1
2024-02-13 11:00:00+01:00,0.119,0.061,0.18,4.0341,0.18,3.8540999999999994,0.0,F1
2024-02-13 12:00:00+01:00,0.195,0.074,0.269,3.89256,0.269,3.62356,0.0,F1
2024-02-13 13:00:00+01:00,0.139,0.069,0.208,3.5722199999999997,0.208,3.3642199999999995,0.0,F1
2024-02-13 14:00:00+01:00,0.138,0.065,0.203,2.94312,0.203,2.74012,0.0,F1
2024-02-13 15:00:00+01:00,0.21,0.073,0.283,1.95084,0.283,1.66784,0.0,F1
2024-02-13 16:00:00+01:00,0.217,0.068,0.285,0.05262,0.05262,0.0,0.23237999999999998,F1
2024-02-13 17:00:00+01:00,0.236,0.056,0.292,0.0,0.0,0.0,0.292,F1
2024-02-13 18:00:00+01:00,0.221,0.433,0.654,0.0,0.0,0.0,0.654,F1
2024-02-13 19:00:00+01:00,0.199,0.117,0.316,0.0,0.0,0.0,0.316,F2
2024-02-13 20:00:00+01:00,0.32,0.395,0.715,0.0,0.0,0.0,0.715,F2
2024-02-13 21:00:00+01:00,0.273,0.668,0.941,0.0,0.0,0.0,0.941,F2
2024-02-13 22:00:00+01:00,0.214,0.665,0.879,0.0,0.0,0.0,0.879,F2
2024-02-13 23:00:00+01:00,0.146,0.463,0.609,0.0,0.0,0.0,0.609,F3
2024-02-14 00:00:00+01:00,0.088,0.221,0.309,0.0,0.0,0.0,0.309,F3
2024-02-14 01:00:00+01:00,0.08,0.067,0.147,0.0,0.0,0.0,0.147,F3
2024-02-14 02:00:00+01:00,0.081,0.054,0.135,0.0,0.0,0.0,0.135,F3
2024-02-14 03:00:00+01:00,0.095,0.068,0.163,0.0,0.0,0.0,0.163,F3
2024-02-14 04:00:00+01:00,0.172,0.064,0.236,0.0,0.0,0.0,0.236,F3
2024-02-14 05:00:00+01:00,0.156,0.056,0.212,0.0,0.0,0.0,0.212,F3
2024-02-14 06:00:00+01:00,0.282,0.086,0.368,0.0,0.0,0.0,0.368,F3
2024-02-14 07:00:00+01:00,0.223,0.082,0.305,1.14408,0.305,0.83908,0.0,F2
2024-02-14 08:00:00+01:00,0.058,0.059,0.117,2.51394,0.117,2.39694,0.0,F1
2024-02-14 09:00:00+01:00,0.058,0.058,0.116,3.40632,0.116,3.29032,0.0,F1
2024-02-14 10:00:00+01:00,0.057,0.079,0.136,4.02534,0.136,3.88934,0.0,F1
2024-02-14 11:00:00+01:00,0.058,0.094,0.152,4.19142,0.152,4.03942,0.0,F1
2024-02-14 12:00:00+01:00,0.212,0.069,0.281,3.9457199999999997,0.281,3.6647199999999995,0.0,F1
2024-02-14 13:00:00+01:00,0.777,0.121,0.898,3.57408,0.898,2.67608,0.0,F1
2024-02-14 14:00:00+01:00,0.802,0.053,0.855,2.93094,0.855,2.07594,0.0,F1
2024-02-14 15:00:00+01:00,0.646,0.053,0.699,1.9138199999999999,0.699,1.21482,0.0,F1
2024-02-14 16:00:00+01:00,0.06,0.063,0.123,0.07524,0.07524,0.0,0.04776,F1
2024-02-14 17:00:00+01:00,0.134,0.084,0.218,0.0,0.0,0.0,0.218,F1
2024-02-14 18:00:00+01:00,0.227,0.095,0.322,0.0,0.0,0.0,0.322,F1
2024-02-14 19:00:00+01:00,0.291,0.067,0.358,0.0,0.0,0.0,0.358,F2
2024-02-14 20:00:00+01:00,0.726,0.301,1.027,0.0,0.0,0.0,1.027,F2
2024-02-14 21:00:00+01:00,0.172,0.393,0.565,0.0,0.0,0.0,0.565,F2
2024-02-14 22:00:00+01:00,0.118,0.585,0.703,0.0,0.0,0.0,0.703,F2
2024-02-14 23:00:00+01:00,0.09,0.447,0.537,0.0,0.0,0.0,0.537,F3
2024-02-15 00:00:00+01:00,0.123,0.615,0.738,0.0,0.0,0.0,0.738,F3
2024-02-15 01:00:00+01:00,0.179,0.196,0.375,0.0,0.0,0.0,0.375,F3
2024-02-15 02:00:00+01:00,0.178,0.092,0.27,0.0,0.0,0.0,0.27,F3
2024-02-15 03:00:00+01:00,0.178,0.063,0.241,0.0,0.0,0.0,0.241,F3
2024-02-15 04:00:00+01:00,0.14,0.063,0.203,0.0,0.0,0.0,0.203,F3
2024-02-15 05:00:00+01:00,0.063,0.066,0.129,0.0,0.0,0.0,0.129,F3
2024-02-15 06:00:00+01:00,0.161,0.088,0.249,0.0,0.0,0.0,0.249,F3
2024-02-15 07:00:00+01:00,0.197,0.291,0.488,1.19022,0.488,0.7022200000000001,0.0,F2
2024-02-15 08:00:00+01:00,0.058,1.397,1.455,2.51832,1.455,1.06332,0.0,F1
2024-02-15 09:00:00+01:00,0.155,0.201,0.356,3.37698,0.356,3.02098,0.0,F1
2024-02-15 10:00:00+01:00,0.154,0.151,0.305,3.9651,0.305,3.6601,0.0,F1
2024-02-15 11:00:00+01:00,0.154,0.051,0.205,4.1307,0.205,3.9257,0.0,F1
2024-02-15 12:00:00+01:00,0.121,0.051,0.172,4.03974,0.172,3.86774,0.0,F1
2024-02-15 13:00:00+01:00,0.059,0.128,0.187,3.6549,0.187,3.4679,0.0,F1
2024-02-15 14:00:00+01:00,0.107,0.078,0.185,3.0252600000000003,0.185,2.8402600000000002,0.0,F1
2024-02-15 15:00:00+01:00,0.169,0.056,0.225,1.98636,0.225,1.7613599999999998,0.0,F1
2024-02-15 16:00:00+01:00,0.162,0.071,0.233,0.1014,0.1014,0.0,0.1316,F1
2024-02-15 17:00:00+01:00,0.185,0.076,0.261,0.0,0.0,0.0,0.261,F1
2024-02-15 18:00:00+01:00,0.169,0.377,0.546,0.0,0.0,0.0,0.546,F1
2024-02-15 19:00:00+01:00,0.341,0.573,0.914,0.0,0.0,0.0,0.914,F2
2024-02-15 20:00:00+01:00,0.311,0.497,0.808,0.0,0.0,0.0,0.808,F2
2024-02-15 21:00:00+01:00,0.338,0.346,0.684,0.0,0.0,0.0,0.684,F2
2024-02-15 22:00:00+01:00,0.238,0.085,0.323,0.0,0.0,0.0,0.323,F2
2024-02-15 23:00:00+01:00,0.139,0.057,0.196,0.0,0.0,0.0,0.196,F3
2024-02-16 00:00:00+01:00,0.199,0.056,0.255,0.0,0.0,0.0,0.255,F3
2024-02-16 01:00:00+01:00,0.261,0.054,0.315,0.0,0.0,0.0,0.315,F3
2024-02-16 02:00:00+01:00,0.195,0.054,0.249,0.0,0.0,0.0,0.249,F3
2024-02-16 03:00:00+01:00,0.146,0.057,0.203,0.0,0.0,0.0,0.203,F3
2024-02-16 04:00:00+01:00,0.082,0.07,0.152,0.0,0.0,0.0,0.152,F3
2024-02-16 05:00:00+01:00,0.074,0.059,0.133,0.0,0.0,0.0,0.133,F3
2024-02-16 06:00:00+01:00,0.146,0.086,0.232,0.0,0.0,0.0,0.232,F3
2024-02-16 07:00:00+01:00,0.2,0.551,0.751,0.48348,0.48348,0.0,0.26752,F2
2024-02-16 08:00:00+01:00,0.214,0.084,0.298,1.3685399999999999,0.298,1.0705399999999998,0.0,F1
2024-02-16 09:00:00+01:00,0.726,0.145,0.871,2.1296399999999998,0.871,1.2586399999999998,0.0,F1
2024-02-16 10:00:00+01:00,0.62,0.442,1.062,3.5246999999999997,1.062,2.4627,0.0,F1
2024-02-16 11:00:00+01:00,0.696,0.234,0.93,3.1563000000000003,0.93,2.2263,0.0,F1
2024-02-16 12:00:00+01:00,0.095,0.082,0.177,3.37752,0.177,3.20052,0.0,F1
2024-02-16 13:00:00+01:00,0.158,0.049,0.207,3.5347199999999996,0.207,3.32772,0.0,F1
2024-02-16 14:00:00+01:00,0.213,0.071,0.284,3.05064,0.284,2.76664,0.0,F1
2024-02-16 15:00:00+01:00,0.164,0.053,0.217,1.88442,0.217,1.66742,0.0,F1
2024-02-16 16:00:00+01:00,0.067,0.075,0.142,0.06437999999999999,0.06437999999999999,0.0,0.07762,F1
2024-02-16 17:00:00+01:00,0.104,0.09,0.194,0.0,0.0,0.0,0.194,F1
2024-02-16 18:00:00+01:00,0.209,0.272,0.481,0.0,0.0,0.0,0.481,F1
2024-02-16 19:00:00+01:00,0.265,0.098,0.363,0.0,0.0,0.0,0.363,F2
2024-02-16 20:00:00+01:00,0.293,0.116,0.409,0.0,0.0,0.0,0.409,F2
2024-02-16 21:00:00+01:00,0.26,0.063,0.323,0.0,0.0,0.0,0.323,F2
2024-02-16 22:00:00+01:00,0.173,0.047,0.22,0.0,0.0,0.0,0.22,F2
2024-02-16 23:00:00+01:00,0.072,0.043,0.115,0.0,0.0,0.0,0.115,F3
2024-02-17 00:00:00+01:00,0.111,0.052,0.163,0.0,0.0,0.0,0.163,F3
2024-02-17 01:00:00+01:00,0.175,0.078,0.253,0.0,0.0,0.0,0.253,F3
2024-02-17 02:00:00+01:00,0.177,0.064,0.241,0.0,0.0,0.0,0.241,F3
2024-02-17 03:00:00+01:00,0.145,0.051,0.196,0.0,0.0,0.0,0.196,F3
2024-02-17 04:00:00+01:00,0.076,0.057,0.133,0.0,0.0,0.0,0.133,F3
2024-02-17 05:00:00+01:00,0.068,0.049,0.117,0.0,0.0,0.0,0.117,F3
2024-02-17 06:00:00+01:00,0.083,0.059,0.142,0.0,0.0,0.0,0.142,F3
2024-02-17 07:00:00+01:00,0.232,0.085,0.317,1.2342,0.317,0.9172,0.0,F2
2024-02-17 08:00:00+01:00,0.207,1.17,1.377,2.5573200000000003,1.377,1.1803200000000003,0.0,F2
2024-02-17 09:00:00+01:00,0.206,0.227,0.433,3.34698,0.433,2.91398,0.0,F2
2024-02-17 10:00:00+01:00,0.073,0.178,0.251,3.89784,0.251,3.64684,0.0,F2
2024-02-17 11:00:00+01:00,0.381,0.132,0.513,4.05936,0.513,3.54636,0.0,F2
2024-02-17 12:00:00+01:00,0.314,0.175,0.489,3.91506,0.489,3.42606,0.0,F2
2024-02-17 13:00:00+01:00,0.134,0.485,0.619,3.59502,0.619,2.97602,0.0,F2
2024-02-17 14:00:00+01:00,0.084,0.589,0.673,2.9353800000000003,0.673,2.2623800000000003,0.0,F2
2024-02-17 15:00:00+01:00,0.143,0.612,0.755,1.6378199999999998,0.755,0.8828199999999998,0.0,F2
2024-02-17 16:00:00+01:00,0.17,0.109,0.279,0.08988,0.08988,0.0,0.18912,F2
2024-02-17 17:00:00+01:00,0.109,0.079,0.188,0.0,0.0,0.0,0.188,F2
2024-02-17 18:00:00+01:00,0.28,0.268,0.548,0.0,0.0,0.0,0.548,F2
2024-02-17 19:00:00+01:00,0.356,0.211,0.567,0.0,0.0,0.0,0.567,F2
2024-02-17 20:00:00+01:00,0.32,0.456,0.776,0.0,0.0,0.0,0.776,F2
2024-02-17 21:00:00+01:00,0.198,0.201,0.399,0.0,0.0,0.0,0.399,F2
2024-02-17 22:00:00+01:00,0.404,0.116,0.52,0.0,0.0,0.0,0.52,F2
2024-02-17 23:00:00+01:00,0.203,0.067,0.27,0.0,0.0,0.0,0.27,F3
2024-02-18 00:00:00+01:00,0.1,0.088,0.188,0.0,0.0,0.0,0.188,F3
2024-02-18 01:00:00+01:00,0.136,0.055,0.191,0.0,0.0,0.0,0.191,F3
2024-02-18 02:00:00+01:00,0.169,0.07,0.239,0.0,0.0,0.0,0.239,F3
2024-02-18 03:00:00+01:00,0.085,0.049,0.134,0.0,0.0,0.0,0.134,F3
2024-02-18 04:00:00+01:00,0.08,0.055,0.135,0.0,0.0,0.0,0.135,F3
2024-02-18 05:00:00+01:00,0.156,0.055,0.211,0.0,0.0,0.0,0.211,F3
2024-02-18 06:00:00+01:00,0.119,0.054,0.173,0.0,0.0,0.0,0.173,F3
2024-02-18 07:00:00+01:00,0.337,0.215,0.552,1.23828,0.552,0.68628,0.0,F3
2024-02-18 08:00:00+01:00,1.189,1.195,2.384,1.07784,1.07784,0.0,1.30616,F3
2024-02-18 09:00:00+01:00,0.541,0.171,0.712,1.13934,0.712,0.42734000000000005,0.0,F3
2024-02-18 10:00:00+01:00,0.127,0.15,0.277,1.69974,0.277,1.4227400000000001,0.0,F3
2024-02-18 11:00:00+01:00,0.153,0.157,0.31,4.06218,0.31,3.7521799999999996,0.0,F3
2024-02-18 12:00:00+01:00,0.798,0.814,1.612,3.95316,1.612,2.34116,0.0,F3
2024-02-18 13:00:00+01:00,0.161,0.124,0.285,3.07116,0.285,2.7861599999999997,0.0,F3
2024-02-18 14:00:00+01:00,0.213,1.756,1.969,2.85816,1.969,0.8891599999999997,0.0,F3
2024-02-18 15:00:00+01:00,0.149,0.685,0.834,2.00064,0.834,1.1666400000000001,0.0,F3
2024-02-18 16:00:00+01:00,0.108,0.598,0.706,0.04932,0.04932,0.0,0.6566799999999999,F3
2024-02-18 17:00:00+01:00,0.205,0.609,0.814,0.0,0.0,0.0,0.814,F3
2024-02-18 18:00:00+01:00,0.169,0.227,0.396,0.0,0.0,0.0,0.396,F3
2024-02-18 19:00:00+01:00,0.169,0.076,0.245,0.0,0.0,0.0,0.245,F3
2024-02-18 20:00:00+01:00,0.348,0.105,0.453,0.0,0.0,0.0,0.453,F3
2024-02-18 21:00:00+01:00,0.71,0.073,0.783,0.0,0.0,0.0,0.783,F3
2024-02-18 22:00:00+01:00,0.25,0.058,0.308,0.0,0.0,0.0,0.308,F3
2024-02-18 23:00:00+01:00,0.242,0.058,0.3,0.0,0.0,0.0,0.3,F3
2024-02-19 00:00:00+01:00,0.191,0.069,0.26,0.0,0.0,0.0,0.26,F3
2024-02-19 01:00:00+01:00,0.087,0.079,0.166,0.0,0.0,0.0,0.166,F3
2024-02-19 02:00:00+01:00,0.161,0.056,0.217,0.0,0.0,0.0,0.217,F3
2024-02-19 03:00:00+01:00,0.12,0.059,0.179,0.0,0.0,0.0,0.179,F3
2024-02-19 04:00:00+01:00,0.079,0.049,0.128,0.0,0.0,0.0,0.128,F3
2024-02-19 05:00:00+01:00,0.139,0.058,0.197,0.0,0.0,0.0,0.197,F3
2024-02-19 06:00:00+01:00,0.206,0.06,0.266,0.0,0.0,0.0,0.266,F3
2024-02-19 07:00:00+01:00,0.689,0.107,0.796,1.2181199999999999,0.796,0.42211999999999983,0.0,F2
2024-02-19 08:00:00+01:00,0.49,0.572,1.062,2.27154,1.062,1.2095399999999998,0.0,F1
2024-02-19 09:00:00+01:00,0.989,0.591,1.58,1.89294,1.58,0.31294,0.0,F1
2024-02-19 10:00:00+01:00,0.091,0.609,0.7,1.1238599999999999,0.7,0.4238599999999999,0.0,F1
2024-02-19 11:00:00+01:00,0.143,0.519,0.662,1.1997,0.662,0.5377,0.0,F1
2024-02-19 12:00:00+01:00,0.203,0.358,0.561,1.77324,0.561,1.21224,0.0,F1
2024-02-19 13:00:00+01:00,0.127,0.112,0.239,3.04176,0.239,2.80276,0.0,F1
2024-02-19 14:00:00+01:00,0.148,0.141,0.289,2.8432199999999996,0.289,2.5542199999999995,0.0,F1
2024-02-19 15:00:00+01:00,0.097,0.057,0.154,2.04534,0.154,1.89134,0.0,F1
2024-02-19 16:00:00+01:00,0.18,0.073,0.253,0.15084,0.15084,0.0,0.10216,F1
2024-02-19 17:00:00+01:00,0.148,0.082,0.23,0.0,0.0,0.0,0.23,F1
2024-02-19 18:00:00+01:00,0.193,0.054,0.247,0.0,0.0,0.0,0.247,F1
2024-02-19 19:00:00+01:00,0.284,0.087,0.371,0.0,0.0,0.0,0.371,F2
2024-02-19 20:00:00+01:00,0.276,0.104,0.38,0.0,0.0,0.0,0.38,F2
2024-02-19 21:00:00+01:00,0.24,0.108,0.348,0.0,0.0,0.0,0.348,F2
2024-02-19 22:00:00+01:00,0.308,0.094,0.402,0.0,0.0,0.0,0.402,F2
2024-02-19 23:00:00+01:00,0.161,0.065,0.226,0.0,0.0,0.0,0.226,F3
2024-02-20 00:00:00+01:00,0.158,0.063,0.221,0.0,0.0,0.0,0.221,F3
2024-02-20 01:00:00+01:00,0.173,0.054,0.227,0.0,0.0,0.0,0.227,F3
2024-02-20 02:00:00+01:00,0.125,0.053,0.178,0.0,0.0,0.0,0.178,F3
2024-02-20 03:00:00+01:00,0.092,0.058,0.15,0.0,0.0,0.0,0.15,F3
2024-02-20 04:00:00+01:00,0.141,0.062,0.203,0.0,0.0,0.0,0.203,F3
2024-02-20 05:00:00+01:00,0.133,0.07,0.203,0.0,0.0,0.0,0.203,F3
2024-02-20 06:00:00+01:00,0.186,0.092,0.278,0.0,0.0,0.0,0.278,F3
2024-02-20 07:00:00+01:00,0.205,0.072,0.277,0.0819,0.0819,0.0,0.19510000000000002,F2
2024-02-20 08:00:00+01:00,0.153,0.046,0.199,0.18131999999999998,0.18131999999999998,0.0,0.01768000000000003,F1
2024-02-20 09:00:00+01:00,0.079,0.053,0.132,1.2249,0.132,1.0929000000000002,0.0,F1
2024-02-20 10:00:00+01:00,0.06,0.054,0.114,2.71008,0.114,2.59608,0.0,F1
2024-02-20 11:00:00+01:00,0.116,0.054,0.17,2.56692,0.17,2.39692,0.0,F1
2024-02-20 12:00:00+01:00,0.19,0.085,0.275,2.3603400000000003,0.275,2.0853400000000004,0.0,F1
2024-02-20 13:00:00+01:00,0.433,0.048,0.481,3.5602199999999997,0.481,3.07922,0.0,F1
2024-02-20 14:00:00+01:00,0.703,0.056,0.759,3.04614,0.759,2.28714,0.0,F1
2024-02-20 15:00:00+01:00,0.974,0.046,1.02,1.62954,1.02,0.60954,0.0,F1
2024-02-20 16:00:00+01:00,0.271,0.071,0.342,0.25488,0.25488,0.0,0.08712000000000003,F1
2024-02-20 17:00:00+01:00,0.169,0.143,0.312,0.0,0.0,0.0,0.312,F1
2024-02-20 18:00:00+01:00,0.218,0.09,0.308,0.0,0.0,0.0,0.308,F1
2024-02-20 19:00:00+01:00,0.26,0.062,0.322,0.0,0.0,0.0,0.322,F2
2024-02-20 20:00:00+01:00,0.279,0.218,0.497,0.0,0.0,0.0,0.497,F2
2024-02-20 21:00:00+01:00,0.19,0.08,0.27,0.0,0.0,0.0,0.27,F2
2024-02-20 22:00:00+01:00,0.267,0.069,0.336,0.0,0.0,0.0,0.336,F2
2024-02-20 23:00:00+01:00,0.213,0.047,0.26,0.0,0.0,0.0,0.26,F3
2024-02-21 00:00:00+01:00,0.177,0.062,0.239,0.0,0.0,0.0,0.239,F3
2024-02-21 01:00:00+01:00,0.125,0.056,0.181,0.0,0.0,0.0,0.181,F3
2024-02-21 02:00:00+01:00,0.181,0.068,0.249,0.0,0.0,0.0,0.249,F3
2024-02-21 03:00:00+01:00,0.132,0.051,0.183,0.0,0.0,0.0,0.183,F3
2024-02-21 04:00:00+01:00,0.08,0.057,0.137,0.0,0.0,0.0,0.137,F3
2024-02-21 05:00:00+01:00,0.09,0.049,0.139,0.0,0.0,0.0,0.139,F3
2024-02-21 06:00:00+01:00,0.264,0.106,0.37,0.0,0.0,0.0,0.37,F3
2024-02-21 07:00:00+01:00,0.23,0.064,0.294,0.5814600000000001,0.294,0.2874600000000001,0.0,F2
2024-02-21 08:00:00+01:00,0.059,0.064,0.123,0.86856,0.123,0.74556,0.0,F1
2024-02-21 09:00:00+01:00,0.066,0.055,0.121,3.00564,0.121,2.88464,0.0,F1
2024-02-21 10:00:00+01:00,0.158,0.054,0.212,2.01942,0.212,1.8074200000000002,0.0,F1
2024-02-21 11:00:00+01:00,0.122,0.049,0.171,1.74156,0.171,1.57056,0.0,F1
2024-02-21 12:00:00+01:00,0.101,0.064,0.165,1.2515399999999999,0.165,1.0865399999999998,0.0,F1
2024-02-21 13:00:00+01:00,0.128,0.054,0.182,3.6734400000000003,0.182,3.4914400000000003,0.0,F1
2024-02-21 14:00:00+01:00,0.182,0.053,0.235,2.70762,0.235,2.47262,0.0,F1
2024-02-21 15:00:00+01:00,0.095,0.065,0.16,0.3876,0.16,0.2276,0.0,F1
2024-02-21 16:00:00+01:00,0.117,0.113,0.23,0.10638,0.10638,0.0,0.12362000000000001,F1
2024-02-21 17:00:00+01:00,0.275,0.109,0.384,0.0,0.0,0.0,0.384,F1
2024-02-21 18:00:00+01:00,0.293,0.091,0.384,0.0,0.0,0.0,0.384,F1
2024-02-21 19:00:00+01:00,0.532,0.064,0.596,0.0,0.0,0.0,0.596,F2
2024-02-21 20:00:00+01:00,0.683,0.304,0.987,0.0,0.0,0.0,0.987,F2
2024-02-21 21:00:00+01:00,0.291,0.154,0.445,0.0,0.0,0.0,0.445,F2
2024-02-21 22:00:00+01:00,0.179,0.085,0.264,0.0,0.0,0.0,0.264,F2
2024-02-21 23:00:00+01:00,0.168,0.053,0.221,0.0,0.0,0.0,0.221,F3
2024-02-22 00:00:00+01:00,0.203,0.062,0.265,0.0,0.0,0.0,0.265,F3
2024-02-22 01:00:00+01:00,0.13,0.052,0.182,0.0,0.0,0.0,0.182,F3
2024-02-22 02:00:00+01:00,0.17,0.057,0.227,0.0,0.0,0.0,0.227,F3
2024-02-22 03:00:00+01:00,0.225,0.056,0.281,0.0,0.0,0.0,0.281,F3
2024-02-22 04:00:00+01:00,0.125,0.055,0.18,0.0,0.0,0.0,0.18,F3
2024-02-22 05:00:00+01:00,0.111,0.07,0.181,0.0,0.0,0.0,0.181,F3
2024-02-22 06:00:00+01:00,0.318,0.086,0.404,0.0,0.0,0.0,0.404,F3
2024-02-22 07:00:00+01:00,0.27,0.09,0.36,0.10944,0.10944,0.0,0.25056,F2
2024-02-22 08:00:00+01:00,0.107,0.094,0.201,0.53796,0.201,0.33696,0.0,F1
2024-02-22 09:00:00+01:00,0.139,0.146,0.285,0.48684,0.285,0.20184000000000002,0.0,F1
2024-02-22 10:00:00+01:00,0.216,0.099,0.315,0.471,0.315,0.15599999999999997,0.0,F1
2024-02-22 11:00:00+01:00,0.112,0.13,0.242,0.41346,0.242,0.17146,0.0,F1
2024-02-22 12:00:00+01:00,0.143,0.073,0.216,0.28158,0.216,0.06558,0.0,F1
2024-02-22 13:00:00+01:00,0.742,0.095,0.837,0.2898,0.2898,0.0,0.5471999999999999,F1
2024-02-22 14:00:00+01:00,0.549,0.152,0.701,0.27186,0.27186,0.0,0.42913999999999997,F1
2024-02-22 15:00:00+01:00,0.996,0.067,1.063,0.53064,0.53064,0.0,0.5323599999999999,F1
2024-02-22 16:00:00+01:00,0.22,0.063,0.283,0.15378,0.15378,0.0,0.12921999999999997,F1
2024-02-22 17:00:00+01:00,0.167,0.056,0.223,0.0,0.0,0.0,0.223,F1
2024-02-22 18:00:00+01:00,0.321,0.082,0.403,0.0,0.0,0.0,0.403,F1
2024-02-22 19:00:00+01:00,0.591,0.076,0.667,0.0,0.0,0.0,0.667,F2
2024-02-22 20:00:00+01:00,0.288,0.144,0.432,0.0,0.0,0.0,0.432,F2
2024-02-22 21:00:00+01:00,0.347,0.105,0.452,0.0,0.0,0.0,0.452,F2
2024-02-22 22:00:00+01:00,0.316,0.104,0.42,0.0,0.0,0.0,0.42,F2
2024-02-22 23:00:00+01:00,0.156,0.102,0.258,0.0,0.0,0.0,0.258,F3
2024-02-23 00:00:00+01:00,0.276,0.119,0.395,0.0,0.0,0.0,0.395,F3
2024-02-23 01:00:00+01:00,0.111,0.077,0.188,0.0,0.0,0.0,0.188,F3
2024-02-23 02:00:00+01:00,0.083,0.074,0.157,0.0,0.0,0.0,0.157,F3
2024-02-23 03:00:00+01:00,0.178,0.063,0.241,0.0,0.0,0.0,0.241,F3
2024-02-23 04:00:00+01:00,0.096,0.056,0.152,0.0,0.0,0.0,0.152,F3
2024-02-23 05:00:00+01:00,0.073,0.067,0.14,0.0,0.0,0.0,0.14,F3
2024-02-23 06:00:00+01:00,0.305,0.067,0.372,0.0,0.0,0.0,0.372,F3
2024-02-23 07:00:00+01:00,0.193,0.111,0.304,0.21858000000000002,0.21858000000000002,0.0,0.08541999999999997,F2
2024-02-23 08:00:00+01:00,0.061,0.085,0.146,0.45126,0.146,0.30526,0.0,F1
2024-02-23 09:00:00+01:00,0.145,0.121,0.266,1.11582,0.266,0.84982,0.0,F1
2024-02-23 10:00:00+01:00,0.08,0.106,0.186,1.36926,0.186,1.18326,0.0,F1
2024-02-23 11:00:00+01:00,0.121,0.047,0.168,1.3211400000000002,0.168,1.1531400000000003,0.0,F1
2024-02-23 12:00:00+01:00,0.464,0.077,0.541,1.76574,0.541,1.2247400000000002,0.0,F1
2024-02-23 13:00:00+01:00,0.158,0.077,0.235,0.80034,0.235,0.5653400000000001,0.0,F1
2024-02-23 14:00:00+01:00,0.202,0.136,0.338,0.53544,0.338,0.19744,0.0,F1
2024-02-23 15:00:00+01:00,0.222,0.139,0.361,0.50454,0.361,0.14354,0.0,F1
2024-02-23 16:00:00+01:00,0.125,0.099,0.224,0.25962,0.224,0.03562000000000001,0.0,F1
2024-02-23 17:00:00+01:00,0.214,0.074,0.288,0.0,0.0,0.0,0.288,F1
2024-02-23 18:00:00+01:00,0.306,0.077,0.383,0.0,0.0,0.0,0.383,F1
2024-02-23 19:00:00+01:00,0.292,0.067,0.359,0.0,0.0,0.0,0.359,F2
2024-02-23 20:00:00+01:00,0.401,0.063,0.464,0.0,0.0,0.0,0.464,F2
2024-02-23 21:00:00+01:00,0.243,0.057,0.3,0.0,0.0,0.0,0.3,F2
2024-02-23 22:00:00+01:00,0.256,0.055,0.311,0.0,0.0,0.0,0.311,F2
2024-02-23 23:00:00+01:00,0.225,0.047,0.272,0.0,0.0,0.0,0.272,F3
2024-02-24 00:00:00+01:00,0.175,0.07,0.245,0.0,0.0,0.0,0.245,F3
2024-02-24 01:00:00+01:00,0.117,0.071,0.188,0.0,0.0,0.0,0.188,F3
2024-02-24 02:00:00+01:00,0.167,0.058,0.225,0.0,0.0,0.0,0.225,F3
2024-02-24 03:00:00+01:00,0.09,0.07,0.16,0.0,0.0,0.0,0.16,F3
2024-02-24 04:00:00+01:00,0.108,0.06,0.168,0.0,0.0,0.0,0.168,F3
